statue,statueLabel,statueType,statueTypeLabel,height,creationYear,countryLabel,materialLabel
http://www.wikidata.org/entity/Q108601735,Hardenberg memorial,http://www.wikidata.org/entity/Q179700,статуя,2.8,1907,Германия,бронза
http://www.wikidata.org/entity/Q108601735,Hardenberg memorial,http://www.wikidata.org/entity/Q179700,статуя,2.8,2006,Германия,бронза
http://www.wikidata.org/entity/Q109676363,Burlington Cenotaph,http://www.wikidata.org/entity/Q5832296,haunted place,10,1922,Канада,гранит
http://www.wikidata.org/entity/Q109676363,Burlington Cenotaph,http://www.wikidata.org/entity/Q5832296,haunted place,7,1922,Канада,гранит
http://www.wikidata.org/entity/Q109676363,Burlington Cenotaph,http://www.wikidata.org/entity/Q5832296,haunted place,10,1922,Канада,камень
http://www.wikidata.org/entity/Q109676363,Burlington Cenotaph,http://www.wikidata.org/entity/Q5832296,haunted place,7,1922,Канада,камень
http://www.wikidata.org/entity/Q109676363,Burlington Cenotaph,http://www.wikidata.org/entity/Q5832296,haunted place,10,1922,Канада,бронза
http://www.wikidata.org/entity/Q109676363,Burlington Cenotaph,http://www.wikidata.org/entity/Q5832296,haunted place,7,1922,Канада,бронза
http://www.wikidata.org/entity/Q110250153,Marko Marulic Statue,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,3,2000,Германия,гранит
http://www.wikidata.org/entity/Q110250153,Marko Marulic Statue,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,3,2000,Германия,бронза
http://www.wikidata.org/entity/Q109653993,monument E.T.A. Hoffmann,http://www.wikidata.org/entity/Q376693,герма,1.7,1979,Германия,песчаник
http://www.wikidata.org/entity/Q108601735,Hardenberg memorial,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.8,1907,Германия,гранит
http://www.wikidata.org/entity/Q108601735,Hardenberg memorial,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.8,2006,Германия,гранит
http://www.wikidata.org/entity/Q108601735,Hardenberg memorial,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.8,1907,Германия,бронза
http://www.wikidata.org/entity/Q108601735,Hardenberg memorial,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.8,2006,Германия,бронза
http://www.wikidata.org/entity/Q110734582,statue of Coronation of Stephen I in Esztergom,http://www.wikidata.org/entity/Q570116,достопримечательность,12,2001,Венгрия,известняк
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q811979,сооружение,1.8,1793,Германия,гранит
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q811979,сооружение,1.8,1977,Германия,гранит
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q811979,сооружение,2.4,1793,Германия,гранит
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q811979,сооружение,2.4,1977,Германия,гранит
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q811979,сооружение,1.8,1793,Германия,бронза
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q811979,сооружение,1.8,1977,Германия,бронза
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q811979,сооружение,2.4,1793,Германия,бронза
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q811979,сооружение,2.4,1977,Германия,бронза
http://www.wikidata.org/entity/Q109438230,Vinh Hung tower,http://www.wikidata.org/entity/Q839954,археологический памятник,10,900,Вьетнам,горная порода
http://www.wikidata.org/entity/Q109438230,Vinh Hung tower,http://www.wikidata.org/entity/Q839954,археологический памятник,10,900,Вьетнам,кирпич
http://www.wikidata.org/entity/Q109438230,Vinh Hung tower,http://www.wikidata.org/entity/Q839954,археологический памятник,10,900,Вьетнам,черепица
http://www.wikidata.org/entity/Q109418718,Wiedersehen – Protest der Frauen,http://www.wikidata.org/entity/Q860861,скульптура,1.4,1991,Германия,Клинкерный кирпич
http://www.wikidata.org/entity/Q109418718,Wiedersehen – Protest der Frauen,http://www.wikidata.org/entity/Q860861,скульптура,0.24,1991,Германия,Клинкерный кирпич
http://www.wikidata.org/entity/Q110734582,statue of Coronation of Stephen I in Esztergom,http://www.wikidata.org/entity/Q860861,скульптура,12,2001,Венгрия,известняк
http://www.wikidata.org/entity/Q110320187,Nuestra huella,http://www.wikidata.org/entity/Q4817,колонна,4,2021,Испания,керамика
http://www.wikidata.org/entity/Q110250153,Marko Marulic Statue,http://www.wikidata.org/entity/Q106482879,Q106482879,3,2000,Германия,гранит
http://www.wikidata.org/entity/Q110250153,Marko Marulic Statue,http://www.wikidata.org/entity/Q106482879,Q106482879,3,2000,Германия,бронза
http://www.wikidata.org/entity/Q109803722,Martyr Kubilay Memorial,http://www.wikidata.org/entity/Q5003624,мемориал,15.66,1934,Турция,мрамор
http://www.wikidata.org/entity/Q110372751,Dietrich Bonhoeffer Memorial,http://www.wikidata.org/entity/Q860861,скульптура,1.8,1989,Германия,гранит
http://www.wikidata.org/entity/Q109803722,Martyr Kubilay Memorial,http://www.wikidata.org/entity/Q5003624,мемориал,15.66,1934,Турция,бронза
http://www.wikidata.org/entity/Q110372751,Dietrich Bonhoeffer Memorial,http://www.wikidata.org/entity/Q860861,скульптура,1.8,1989,Германия,бронза
http://www.wikidata.org/entity/Q108816010,obelisk,http://www.wikidata.org/entity/Q170980,обелиск,11,1903,Германия,гранит
http://www.wikidata.org/entity/Q108816010,obelisk,http://www.wikidata.org/entity/Q170980,обелиск,11,1903,Германия,чугун
http://www.wikidata.org/entity/Q108404641,15 July Martyrs' Memorial,http://www.wikidata.org/entity/Q464980,выставка,9.5,2017,Турция,известняк
http://www.wikidata.org/entity/Q109676363,Burlington Cenotaph,http://www.wikidata.org/entity/Q575759,военный мемориал,10,1922,Канада,гранит
http://www.wikidata.org/entity/Q108404641,15 July Martyrs' Memorial,http://www.wikidata.org/entity/Q464980,выставка,9.5,2017,Турция,сталь
http://www.wikidata.org/entity/Q109676363,Burlington Cenotaph,http://www.wikidata.org/entity/Q575759,военный мемориал,7,1922,Канада,гранит
http://www.wikidata.org/entity/Q109676363,Burlington Cenotaph,http://www.wikidata.org/entity/Q575759,военный мемориал,10,1922,Канада,камень
http://www.wikidata.org/entity/Q109676363,Burlington Cenotaph,http://www.wikidata.org/entity/Q575759,военный мемориал,7,1922,Канада,камень
http://www.wikidata.org/entity/Q109676363,Burlington Cenotaph,http://www.wikidata.org/entity/Q575759,военный мемориал,10,1922,Канада,бронза
http://www.wikidata.org/entity/Q109676363,Burlington Cenotaph,http://www.wikidata.org/entity/Q575759,военный мемориал,7,1922,Канада,бронза
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q179700,статуя,1.8,1793,Германия,гранит
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q179700,статуя,1.8,1977,Германия,гранит
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q179700,статуя,2.4,1793,Германия,гранит
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q179700,статуя,2.4,1977,Германия,гранит
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q179700,статуя,1.8,1793,Германия,бронза
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q179700,статуя,1.8,1977,Германия,бронза
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q179700,статуя,2.4,1793,Германия,бронза
http://www.wikidata.org/entity/Q110569589,Frederick the Great Memorial,http://www.wikidata.org/entity/Q179700,статуя,2.4,1977,Германия,бронза
http://www.wikidata.org/entity/Q109438230,Vinh Hung tower,http://www.wikidata.org/entity/Q12518,башня,10,900,Вьетнам,горная порода
http://www.wikidata.org/entity/Q109438230,Vinh Hung tower,http://www.wikidata.org/entity/Q12518,башня,10,900,Вьетнам,кирпич
http://www.wikidata.org/entity/Q109438230,Vinh Hung tower,http://www.wikidata.org/entity/Q12518,башня,10,900,Вьетнам,черепица
http://www.wikidata.org/entity/Q110453471,Monument of Wilhelm I of Germany in Grudziądz,http://www.wikidata.org/entity/Q179700,статуя,6.5,1907,Польша,бронза
http://www.wikidata.org/entity/Q110453471,Monument of Wilhelm I of Germany in Grudziądz,http://www.wikidata.org/entity/Q179700,статуя,6.5,1910,Польша,бронза
http://www.wikidata.org/entity/Q118371545,Perspektiven,http://www.wikidata.org/entity/Q860861,скульптура,9,2007,Германия,бронза
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q143912,триумфальная арка,6,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q143912,триумфальная арка,12,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q143912,триумфальная арка,14,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q143912,триумфальная арка,6,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q143912,триумфальная арка,12,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q143912,триумфальная арка,14,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q143912,триумфальная арка,6,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q143912,триумфальная арка,12,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q143912,триумфальная арка,14,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q143912,триумфальная арка,6,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q143912,триумфальная арка,12,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q143912,триумфальная арка,14,116,Сирия,базальт
